0                                       0
0.069173843602097551                    0.068683838370081102
0.13810156991474315                     0.13614330284725806
0.20678142327760912                      0.2023801744135742
0.27521162966185253                     0.26739627906848562
0.34339039676762068                     0.33119348916772212
0.41131591415188495                      0.3937737248000297
0.47898635338902962                     0.45513895520217218
0.54639986826676901                     0.51529120021247632
0.61355459502012022                     0.57423253176309808
0.68044865260631671                     0.63196507541106628
0.7470801430237114                     0.68849101190802209
0.81344715167788617                       0.743812578808416
0.87954774779835487                     0.79793207211575146
0.94537998490942177                     0.85085184796626423
1.010941901358934                     0.90257432434921148
1.0762315209088429                     0.95310198286269909
1.1412468533916635                      1.0024373705037057
1.205985895437099                      1.0505831014906672
1.270446631273261                      1.0975418591166535
1.3346270336070853                      1.1433163976308121
1.3985250645886895                      1.1879095441453629
1.462138676864565                      1.2313242005649929
1.5254658147246212                      1.2735633455350419
1.5885044153482026                      1.3146300364043622
1.6512524101542889                      1.3545274111981951
1.713707726261136                      1.3932586905958224
1.775868288060646                      1.4308271799071288
1.8377320189127291                      1.4672362710415454
1.8992968429648671                      1.5024894444621424
1.9605606871019683                      1.5365902711168948
2.0215214830314365                      1.5695424143383663
2.082177169508141                      1.6013496317022413
2.1425256947036604                      1.6320157768342969
2.2025650187237851                      1.6615448011545348
2.2622931162777817                      1.6899407555463126
2.3217079795023463                       1.717207791937418
2.3808076209424871                      1.7433501647791365
2.439590076690783                      1.7683722324084807
2.4980534096855518                      1.7922784582778926
2.5561957131674156                      1.8150734120359102
2.6140151142925836                      1.8367617704415351
2.6715097778998649                      1.8573483180943429
2.7286779104269909                      1.8768379479618014
2.785517763970244                      1.8952356616847834
2.8420276404796923                      1.9125465696419377
2.898205896080511                       1.928775890753422
2.9540509455089201                      1.9439289520045377
3.0095612666492446                      1.9580111876700572
3.0647354051564899                      1.9710281382205352
3.1195719791466536                      1.9829854488926628
3.1740696839348033                      1.9938888679067821
3.2282272967987637                      2.0037442443160498
3.2820436817441121                      2.0125575254734329
3.335517794244121                      2.0203347541047552
